Taxon	IBD.15.A	IBD.60	IBD.48	IBD.29.A	IBD.30	neg.05	IBD.2	neg.11	neg.17	neg.23	IBD.32.B	neg.18	neg.20	IBD.68	neg.24	IBD.50.A	neg.07	neg.08	IBD.1.B	neg.01	IBD.36	IBD.50	IBD.45.B	IBD.45.A	IBD.70	IBD.1.A	IBD.32.A	IBD.6.A	neg.26	neg.14	neg.16	neg.19	IBD.31	IBD.16.A	IBD.51.A	IBD.50.B	IBD.6.B	IBD.2.B	IBD.2.A	neg.04	IBD.43	IBD.28.B	neg.12	IBD.46	IBD.73	neg.02	IBD.16.B	IBD.51.B	neg.06	IBD.34	neg.25	neg.10	neg.15	neg.27	IBD.10	neg.03	neg.13	IBD.61	neg.22	IBD.43.B	IBD.38	IBD.9	neg.09	IBD.43.A	IBD.15.B	IBD.3	IBD.29.B	neg.21	IBD.40	IBD.42.B	IBD.42.A	IBD.8.A	IBD.4	IBD.58	IBD.20	IBD.22	IBD.37	IBD.8.B	IBD.28.A	IBD.8	IBD.51	IBD.6	IBD.18	IBD.48.B	IBD.48.A	IBD.33	IBD.29	neg.29	neg.30	neg.28
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales	0.0	0.0	0.0	0.0	0.0	0.000902119981958	0.000535618639529	0.0	0.0	0.0	0.0	0.000602954476937	0.000327332242226	0.00236966824645	0.000996866989462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000526500526501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020028039255	0.000519750519751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000128667009779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133868808568	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000712250712251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales]	0.0	0.00373412994772	0.00289645184649	0.0	0.0	0.0	0.00107123727906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003279763857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021510002151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154479917611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000212224108659	0.0	0.0	0.00100401606426	0.0	0.0	0.0	0.00111234705228	0.0	0.0	0.000679809653297	0.0	0.0	0.0	0.000480769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00503355704698	0.0034344590727	0.0	0.0	0.00204498977505	0.0	0.000133868808568	0.0	0.0
k__Bacteria;p__Chloroflexi;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000572409845449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__CFB-26	0.0	0.0	0.0	0.0	0.0	0.0	0.000535618639529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__OPB11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__S0208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000253485424588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000480769230769	0.0	0.0	0.0	0.0	0.0	0.0	0.000607533414338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	0.000117495006462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000488997555012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519750519751	0.000424448217317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Chloroflexi;o__[Roseiflexales]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017559262511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes;o__Dehalococcoidales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001755001755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__B12-WMSP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Chloroflexi;c__SAR202;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00113122171946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000725689404935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12	0.0	0.0	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118483412322	0.00113927655938	0.0	0.0	0.0	8.8097964937e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00140154169587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0100111234705	0.0	0.0	0.0	0.0	0.0	0.0	0.00144230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021770682148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99400359784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000700770847933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000239062873536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales	0.0	0.0	0.0	0.0	0.0	0.000300706660653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000700770847933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other	0.000117495006462	0.000746825989544	0.0	0.0	0.0	0.000150353330326	0.00107123727906	0.0	0.000215703192407	0.0	0.000457456541629	0.000602954476937	0.000163666121113	0.0	0.000142409569923	0.000651748859439	0.0	0.0	8.8097964937e-05	0.0	0.0	0.000672494956288	0.0	0.00208116545265	0.00113122171946	0.000331016219795	0.0003279763857	0.0	0.0001755001755	0.0	0.0	0.0	0.000488997555012	0.000506970849176	0.0	0.0	0.00209951711106	0.0	0.0	0.0	0.0	0.00139227288549	0.000146627565982	0.0	0.0	0.000725689404935	0.000647808248758	0.0	0.000225225225225	0.00122624156959	0.0	0.0	0.00154607297464	0.0	0.000712250712251	0.000531773464504	0.0	0.0010395010395	0.000212224108659	0.0	0.0	0.0	0.000313087038197	0.0	0.000380083618396	0.00055617352614	0.0	0.0	0.0	0.0	0.000418060200669	0.000342817963661	0.000480769230769	0.00141043723554	0.0	0.0	0.000514138817481	0.000128667009779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other	0.0	0.0	0.000724112961622	0.0	0.0	0.0	0.00160685591859	0.0	0.0	0.0	0.000457456541629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000352391859748	0.000652315720809	0.0	0.00201748486886	0.000502260170768	0.00104058272633	0.0	0.000331016219795	0.0	0.000199880071957	0.0	0.000205086136177	0.000260010400416	0.0	0.0	0.0	0.0	0.0	0.000629855133319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519750519751	0.0	0.000502765208648	0.0	0.0	0.0	0.0	0.000380083618396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000931098696462	0.0	0.0	0.000369276218612	0.0	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.00093370681606	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	0.000117495006462	0.000746825989544	0.0	0.0	0.000542888165038	0.0	0.000535618639529	0.0	0.000647109577222	0.0	0.0	0.000301477238468	0.000163666121113	0.0	0.0	0.000651748859439	0.0	0.0	8.8097964937e-05	0.0	0.0	0.00268997982515	0.00100452034154	0.0	0.0	0.000331016219795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000582750582751	0.0	0.0	0.0	0.0	0.0	0.0	0.00058651026393	0.0	0.0	0.0	0.000215936082919	0.000528680941052	0.0	0.000613120784795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010055304173	0.0	0.0	0.0	0.0	0.00152033447358	0.00055617352614	0.000478125747071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00668380462725	0.0	0.00110782865583	0.0	0.0	0.000838926174497	0.0011448196909	0.0	0.00115008625647	0.00068166325835	0.0	0.000133868808568	0.0	0.000944287063267
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales	0.000352485019387	0.0	0.0	0.0	0.000542888165038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.164675211818	0.0	0.0	0.0	0.0	0.0	0.0	0.00150678051231	0.000520291363163	0.0	0.0	0.0003279763857	0.0	0.0	0.0	0.000260010400416	0.0	0.0	0.00101394169835	0.0	0.160256410256	0.000209951711106	0.000177053824363	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.00259123299503	0.0	0.0	0.0	0.0	0.0	0.0	0.000363636363636	0.00213675213675	0.000797660196756	0.0	0.0	0.0	0.0	0.00655737704918	0.0	0.0	0.0011329305136	0.000380083618396	0.0	0.000717188620607	0.0	0.0	0.00137174211248	0.0	0.0	0.00144230769231	0.0	0.0	0.0	0.00359897172237	0.0	0.0	0.0	0.0	0.000838926174497	0.0011448196909	0.0	0.0	0.0	0.0	0.00682730923695	0.000155303618574	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	0.00234990012924	0.215085884989	0.494569152788	0.0	0.0825190010858	0.0	0.109266202464	0.000661959399823	0.00107851596204	0.00017559262511	0.0	0.0	0.000818330605565	0.0	0.000284819139846	0.00391049315664	0.0	0.000604960677556	0.000264293894811	0.0	0.0109575988566	0.00470746469401	0.0	0.0	0.0180995475113	0.000331016219795	0.0	0.000499700179892	0.0001755001755	0.000615258408532	0.00208008320333	0.00762112139358	0.0156479217604	0.00329531051965	0.0	0.00291375291375	0.00104975855553	0.00300991501416	0.004641004641	0.0397690827453	0.0	0.0	0.00190615835777	0.00280308339173	0.0195674562307	0.000725689404935	0.000647808248758	0.000264340470526	0.000675675675676	0.0	0.000173310225303	0.00103546466477	0.000309214594929	0.00290909090909	0.00783475783476	0.00106354692901	0.000801121570198	0.0	0.00403225806452	0.0	0.0229508196721	0.0200803212851	0.000313087038197	0.00151057401813	0.00266058532877	0.00444938820912	0.0	0.0	0.00203942895989	0.00411522633745	0.0104515050167	0.000342817963661	0.00721153846154	0.0	0.00801832760596	0.0	0.217994858612	0.0	0.000369276218612	0.0	0.0	0.0125838926174	0.434459072696	0.00823723228995	0.0017251293847	0.00204498977505	0.00233426704015	0.303480589023	0.00931821711446	0.222851746931
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales	0.0	0.0	0.0	0.0	0.00814332247557	0.0	0.000535618639529	0.0	0.00172562553926	0.0	0.0	0.0	0.0	0.0	0.0	0.000217249619813	0.00026413100898	0.0	0.0	0.0	0.0	0.0336247478144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286011440458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001365001365	0.0	0.0	0.0	0.0	0.000700770847933	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.00121317157712	0.0	0.0	0.00145454545455	0.0	0.00106354692901	0.0	0.0	0.0	0.0	0.0	0.0	0.000626174076393	0.0	0.0	0.0	0.0	0.000389408099688	0.0	0.0	0.0	0.0	0.0	0.00423131170663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011448196909	0.0	0.0	0.0	0.00046685340803	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99400359784e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00021510002151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000380083618396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514138817481	0.0	0.0	0.0	0.000630119722747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000177053824363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000572409845449	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.344847843967	0.0888722927558	0.02679217958	0.0504638740512	0.0314875135722	0.265824688017	0.789501874665	0.830759046778	0.725409836066	0.368568920105	0.32021957914	0.477841422973	0.376104746318	0.659952606635	0.365565365993	0.124918531393	0.702324352879	0.219197418834	0.069861686195	0.448140900196	0.89518818485	0.778076664425	0.110497237569	0.105098855359	0.744343891403	0.146971201589	0.410954411282	0.375574655207	0.450333450333	0.635972108285	0.301612064483	0.421883505716	0.563325183374	0.351330798479	0.262206926221	0.162587412587	0.340961578837	0.445113314448	0.548184548185	0.799871712636	0.729967069155	0.207448659937	0.152052785924	0.62018220042	0.378990731205	0.927431059507	0.345065860505	0.243193232884	0.325	0.630288166769	0.224090121317	0.35283458452	0.677489177489	0.599272727273	0.85754985755	0.67535229992	0.689565391548	0.70738045738	0.411502546689	0.107088989442	0.268032786885	0.142570281124	0.53130870382	0.289652567976	0.337514253136	0.8659621802	0.229261295721	0.578660436137	0.667573079538	0.150434385002	0.0890468227425	0.280767912239	0.808173076923	0.89562764457	0.873997709049	0.849162011173	0.0694087403599	0.249485331961	0.211964549483	0.187120291616	0.831127914304	0.536073825503	0.160274756726	0.00823723228995	0.00115008625647	0.428766189502	0.688608776844	0.000803212851406	0.000155303618574	0.000944287063267
k__Bacteria;p__Firmicutes;c__Clostridia;o__SHA-98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000215703192407	0.0	0.0	0.0	0.0	0.0	0.000854457419539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
