Taxon	IBD.15.A	IBD.60	IBD.48	IBD.29.A	IBD.30	neg.05	IBD.2	neg.11	neg.17	neg.23	IBD.32.B	neg.18	neg.20	IBD.68	neg.24	IBD.50.A	neg.07	neg.08	IBD.1.B	neg.01	IBD.36	IBD.50	IBD.45.B	IBD.45.A	IBD.70	IBD.1.A	IBD.32.A	IBD.6.A	neg.26	neg.14	neg.16	neg.19	IBD.31	IBD.16.A	IBD.51.A	IBD.50.B	IBD.6.B	IBD.2.B	IBD.2.A	neg.04	IBD.43	IBD.28.B	neg.12	IBD.46	IBD.73	neg.02	IBD.16.B	IBD.51.B	neg.06	IBD.34	neg.25	neg.10	neg.15	neg.27	IBD.10	neg.03	neg.13	IBD.61	neg.22	IBD.43.B	IBD.38	IBD.9	neg.09	IBD.43.A	IBD.15.B	IBD.3	IBD.29.B	neg.21	IBD.40	IBD.42.B	IBD.42.A	IBD.8.A	IBD.4	IBD.58	IBD.20	IBD.22	IBD.37	IBD.8.B	IBD.28.A	IBD.8	IBD.51	IBD.6	IBD.18	IBD.48.B	IBD.48.A	IBD.33	IBD.29	neg.29	neg.30	neg.28
k__Bacteria;p__Firmicutes	0.374574080602	0.307692307692	0.523533671253	0.050885577734	0.124321389794	0.266576454668	0.937868237815	0.832524271845	0.729723899914	0.369095697981	0.322506861848	0.493216762134	0.377577741408	0.661137440758	0.366847052122	0.296980230285	0.706814580032	0.222423875781	0.0888908466214	0.455316373125	0.927108146737	0.86953597848	0.130085384229	0.113943808533	0.781674208145	0.156901688183	0.411938340439	0.392664401359	0.450684450684	0.638638228056	0.310712428497	0.432226456179	0.58337408313	0.358935361217	0.266293826629	0.327505827506	0.352718874659	0.451487252125	0.562380562381	0.843489416292	0.731613611416	0.209537069266	0.155278592375	0.628591450596	0.402677651905	0.929608127721	0.354351112071	0.253766851705	0.328153153153	0.635193133047	0.228249566724	0.354387781517	0.689239332096	0.604363636364	0.905982905983	0.67880882744	0.693771279792	0.709459459459	0.418081494058	0.111111111111	0.305737704918	0.165662650602	0.533813400125	0.293051359517	0.35309768149	0.877085650723	0.243605068133	0.580996884735	0.671651937458	0.170553269319	0.163879598662	0.282139184093	0.857211538462	0.904090267983	0.883161512027	0.852886405959	0.299228791774	0.25	0.213810930576	0.188942891859	0.862633900441	0.582214765101	0.599313108185	0.0164744645799	0.00402530189764	0.441036128153	0.699813258637	0.311646586345	0.00962882435161	0.224740321058
k__Bacteria;p__Fusobacteria	0.000587475032311	0.0	0.0	0.0	0.0732899022801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00347599391701	0.0	0.000201653559185	8.8097964937e-05	0.0	0.000476417341591	0.00134498991258	0.0	0.0	0.0	0.00132406487918	0.0022958346999	0.0164901059364	0.0	0.0	0.0	0.0	0.0	0.0864385297845	0.0	0.0145687645688	0.013856812933	0.000177053824363	0.0	0.0	0.0	0.0073094326488	0.0	0.0	0.0	0.0	0.0682358022025	0.0	0.0	0.0	0.000173310225303	0.0	0.0	0.0	0.0	0.000531773464504	0.0	0.0	0.0	0.000502765208648	0.0975409836066	0.00100401606426	0.0	0.0	0.00494108703915	0.0	0.000478125747071	0.0	0.0	0.000457247370828	0.0	0.0	0.0	0.0	0.0	0.0	0.00411311053985	0.000128667009779	0.0203101920236	0.0	0.0	0.000838926174497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__GN02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010298661174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000819672131148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000133868808568	0.00108712533002	0.0
k__Bacteria;p__Gemmatimonadetes	0.0	0.000746825989544	0.0	0.0	0.0	0.0	0.000535618639529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.000146627565982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020028039255	0.000519750519751	0.000212224108659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000630119722747	0.0	0.0	0.0	0.0	0.0	0.00046685340803	0.0	0.0	0.0
k__Bacteria;p__Lentisphaerae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351185250219	0.000914913083257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000652315720809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163666121113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__OP8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000519750519751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Planctomycetes	0.000234990012924	0.0	0.00144822592324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000209951711106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514933058702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000377643504532	0.0	0.0	0.0	0.0	0.0	0.0	0.000836120401338	0.0	0.0	0.0	0.0	0.0	0.0	0.000128667009779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068166325835	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria	0.514628128305	0.632561613144	0.414192614048	0.735170087152	0.761672095548	0.000751766651631	0.00535618639529	0.0103706972639	0.00625539257981	0.0642669007902	0.0182982616651	0.00753693096171	0.00163666121113	0.00592417061611	0.00227855311877	0.374538344558	0.0221870047544	0.0193587416818	0.0222006871641	0.0952380952381	0.00857551214864	0.0665770006725	0.0080361627323	0.0114464099896	0.0214932126697	0.120158887786	0.0141029845851	0.0725564661203	0.000351000351	0.189294503692	0.00130005200208	0.00272182906913	0.0215158924205	0.0537389100127	0.0346311034631	0.280885780886	0.0520680243544	0.00442634560907	0.016926016926	0.0711994868505	0.00878155872667	0.0118343195266	0.734897360704	0.0287316047652	0.481462409887	0.00290275761974	0.0529043403153	0.0478456251652	0.0394144144144	0.00367872470877	0.0590987868284	0.00103546466477	0.00989486703772	0.118545454545	0.0527065527066	0.00744482850306	0.00380532745844	0.0	0.247877758913	0.0221216691805	0.49262295082	0.0401606425703	0.00281778334377	0.02416918429	0.340174838464	0.0133481646274	0.104948601482	0.00311526479751	0.0237933378654	0.0246913580247	0.0112876254181	0.00685635927323	0.0625	0.00846262341326	0.00343642611684	0.024208566108	0.660154241645	0.0119660319094	0.019940915805	0.0145808019441	0.00189035916824	0.369127516779	0.344018317115	0.603789126853	0.326049453709	0.224948875256	0.00420168067227	0.66733601071	0.971890045038	0.771954674221
k__Bacteria;p__SAR406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000514138817481	0.0	0.0	0.000607533414338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__SR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000163666121113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99400359784e-05	0.0	0.0	0.0	0.0	0.0	0.000253485424588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258866166192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195694716243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000439882697947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000630119722747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__TM7	0.0	0.00149365197909	0.0	0.0	0.0	0.0	0.0	0.000220653133274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000217249619813	0.0	0.0	0.0	0.000652315720809	0.0	0.000672494956288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000520020800832	0.0	0.0	0.0	0.0	0.000582750582751	0.0	0.0	0.0	0.0	0.0	0.0	0.000293255131965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000258866166192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000380083618396	0.00055617352614	0.0	0.0	0.0	0.0	0.0	0.0	0.000961538461538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00400686891815	0.0	0.0	0.00068166325835	0.0	0.00240963855422	0.0	0.0
k__Bacteria;p__Tenericutes	0.0	0.0	0.000724112961622	0.0	0.0	0.0	0.0	0.0564872021183	0.0224331320104	0.0	0.0	0.000904431715405	0.0	0.00118483412322	0.000142409569923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003279763857	0.0	0.0117585117585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00630693763139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00618429189858	0.0	0.0	0.0	0.0	0.000519750519751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia	0.0	0.0	0.0	0.0	0.0	0.0	0.000535618639529	0.00110326566637	0.0030198446937	0.00456540825285	0.00137236962489	0.0057280675309	0.00343698854337	0.010663507109	0.00270578182854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0118071498852	0.0	0.0001755001755	0.000615258408532	0.0	0.00108873162765	0.0	0.00101394169835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000879765395894	0.0	0.013903192585	0.00290275761974	0.0010796804146	0.0	0.000225225225225	0.0	0.00589254766031	0.0	0.0	0.0	0.0	0.000797660196756	0.0	0.0155925155925	0.0025466893039	0.0	0.0	0.00903614457831	0.000313087038197	0.0	0.0	0.0	0.0	0.0	0.00271923861319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00587248322148	0.0	0.0	0.0	0.297205180641	0.0	0.0	0.0	0.0
k__Bacteria;p__WS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026413100898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000264340470526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
